	S1-70A	S1-77A	S1-88A	S1-73A	S1-90A	S1-79A	S1-47A	S1-69A	S1-55A	S1-3A	S1-89A	S1-91A	S1-53A	S1-61A	S1-54A	S1-83A	S1-35A	S1-39A	S1-62A	S1-87A	S1-6A	S1-78A	S1-52A	S1-22A	S2-12	S2-64	S2-45	S2-50	S2-35	S2-25	S2-32	S2-56	S2-82	S2-46	S2-55	S2-20	S2-22	S2-80	S2-38	S2-13	S2-4	S2-61	S2-92	S2-54	S2-73	S2-90	S2-88	S2-3	S3-10	S3-71	S3-24	S3-12	S3-73	S3-84	S3-58	S3-45	S3-29	S3-43	S3-27	S3-68	S3-75	S3-14	S3-3	S3-78	S3-81	S3-37	S3-98	S3-23	S3-79	S3-52	S3-91
SNA-I EY	0.5863109625748352	-0.08915583018196319	-0.5522010735290362	0.35317134791038807	0.0371648943988779	0.151115666518674	0.044887860741088505	0.24743077151800413	0.5540577718062286	0.1905879489123996	0.22632580502982017	0.8942564123310981	0.2603270972356977	0.584509380891046	0.06335440383375915	-0.07996889085192897	0.4176716054937877	-0.14440886555043875	-0.19532786930626192	0.4663056047435539	0.4078476161006866	0.4048410877188947	-0.17333144785932486	0.03098981625239458	0.13339987326519348	-0.15839094221427535	-0.24786057224387786	-0.14163964962992687	-0.3564971251216451	-0.03871129393167456	0.9663329231052222	0.3548509685575704	0.18590484205427674	0.17683802701921875	-0.04778739926989929	-0.07165075015555845	0.15626116306740617	-0.4173782417016551	-0.7927333062629605	0.3776096087576166	-0.38970067568901195	0.09369144706209696	0.46692229012215586	0.020883344544156468	-0.26774060900366453	-0.07055802256116298	0.3164596590493486	0.4648441701813571		-0.4667689855755273	-0.05480015542545162	0.41105619998150733	0.06416892737496109	-0.28111029602724985	0.40740834039071205	0.048091249449501085	-0.9923290269356183	-0.036045594542867807	-0.3125996246210778	-0.06361888874378249	-0.39085681891710555	-0.8614518727723383	-0.10378601709098027	-0.3271029295855146	-0.3429159232814492	-0.5636037440948273	0.3582836076172694	-0.3340117114687778	-0.5964216914554166	0.13660768328053743	0.07361961373791516
SNA-II EY	-0.8426599083054407	-1.0793399381452038	0.05904210817313377	-1.4264080473960092	-1.1463499321355617	-1.131143359307981	-1.860256804326594	-0.581184801985883	-1.2636440276417034	-1.3487075282164507	-0.6031548696897233	-0.9314819058018912	-1.6179891684735124	-0.34107528597573417	-1.0718056705215149	-0.8162198446554796	-1.1230116273000215	-0.16801902014903933	-1.7683106827785509	-0.7797925419420431	-0.5160044798965151	-1.3187266668426498	-1.1716926118135425	-0.9139744934392544	-0.9961949429515459	-2.0702464447469717	-2.472492265081146	-2.8106931254221394	-2.293898382760306	-2.159622093645492	-1.3491879798060697	-1.2069129976053536	-1.5340393727476906	-1.9196393436225725	-1.8334486777765127	-2.3426133882177207	-1.8581444177631579	-2.1958302054124847	-2.834424170928226	-1.504444599486129	-2.128238145806848	-1.6409032550041847	-1.6916550463031383	-1.674358489545024	-2.326391463515627	-0.33376622567998143	-1.6428947138019354	0.1325857407568647	0.6592043729843334	-2.226230580098343	-0.8418496473231146	-1.7063486567936006	-1.9173978870486277	-2.5119741802015016	-1.4620526158305633	-1.9561312097135886	-3.28761984618811	-2.8546455180519352	-2.0424373249771115	-1.6628255223200161	-2.889452145240196	-2.7720749362911516	-1.595834243180901	-2.1476217394129686	-2.7733031800994317	-3.2128302995802653	-2.1956082768899132	-2.482853556117241	-3.0484608465523877	-2.057785482397851	-0.6013809103413498
PHA-E EY	0.05728724446465875	-0.026901735778175874	0.29008321166717727	-0.7584348397096357	-0.13653232590158348	-0.1463886122873208	-0.3280664405167753	1.5466444601156082	-0.1903089575078811	-0.22507554008283354	-0.8123679359551713	0.03221274991286274	-0.37494986056055285	-0.09142686754595215	0.25093647226573695	-0.4308528330108229	-0.4569138224562836	-0.04337306794675621	0.08663024873376493	0.15046689562165458	0.2924566874365408	0.791345210234726	-0.030799768871664756	0.7245984216919779	1.9109293747341747	-0.7079859030545028	-0.692579816167226	-0.5219842106350067	-1.077747713956864	-0.01709281405793745	0.1571724661307135	-0.8848402679607811	-0.4861405967891609	-0.34248603326804566	-0.8250302677863155	-0.27160902514748786	0.0839456211402756	-1.0012999669577862	0.1871848560282526	-0.6901418743742987	-0.56984503839389	-0.04732667391791745	0.07162001947281736	0.4185724900741774	0.157441509002299	-0.1670103393695288	-0.06729073683171692	-0.05255078164066597	0.6017382134719828	-0.039932642281315565	-0.5652940850811733	-0.5280949461033456	-0.5979170807771514	-0.6801691484068398	-0.061735459954819646	-0.3513280729645265	-0.9202906696599565	-0.7791142061955307	-0.9159843719489225	-0.638634464061547	-0.6473612004093356	0.037310197490492324	0.009361397719818655	-0.19322684305732787	-0.30092096974015486	-0.554653653825183	-0.6595716879124497	0.10019187481940028	-0.7071403522105548	-0.15121406334154353	1.8382852510170664
CA EY	1.1246526522151525	0.7018144998774548	0.0728712619414472	0.6781007849455857	0.681026042711372	0.8445091331327574	0.09127334381370401	0.26484020481266146	1.1132536591217852	1.1785880346587112	0.876904184807854	1.3328412970031398	0.4883128428566285	0.9217717367124988	0.9894191358076527	0.325520901468241	0.8651106847105735	0.0028393290356328637	0.5373350981525071	1.0471055253800776	0.9768209773929605	0.8868142557729569	0.3718206242686938	1.2102713653359443	0.4337025950612803	0.13982211871198905	0.2750031140452468	0.11036483083604307	0.16882575648966192	0.12983208544225988	1.4976279972298803	0.38158395106151954	0.3885453870363749	0.3618975907670064	0.004537583026677236	0.36616717044322444	0.6141614327449928	-0.0891160608521343	-0.27453963297050166	0.5379200803553618	0.16935208722833456	0.6686899374935694	0.886252564715793	0.42403804167807474	0.4544655481110887	1.00942838153514	0.4652856849209239	0.7053941057245556	inf	-0.04217265056185997	0.2669006285719612	0.8931952699007538	0.3197041958249326	-0.12323526843132852	0.7222811864754695	0.44138849641937605	-0.48141087082011563	0.08346824310771428	0.1379887149424461	0.4265950111818095	-0.2675232665215156	-0.14167085979166125	0.040350053515453274	0.08805486549717298	0.017374883114049992	-0.07635484970078951	-0.1818590409094743	0.02754080575407217	-0.10076964372259643	0.5847032294603028	0.4746904888206944
MNA-G EY	-0.648508970132516	-1.7100196839091786	-2.826262690479887	-2.0731096458623566	-1.3620653312712359	-1.8447339918668464	-1.9988101525054565	-1.1805222380442355	-1.356407672674117	-1.065577752128298	-1.3050297946480967	-0.45148376365750353	-1.4978691228385188	-0.8941738290689513	-1.1032801959271563	-1.9606200633559467	-1.9132198466410393	-2.3171159835541326	-1.5822193328288043	-1.4966733840391888	-1.3009163858618915	-1.1777052540808592	-1.9204314728247895	-1.05479016880968	-0.3811123377011606	-1.4475103575757795	-1.474515392926159	-1.1648584932235089	-1.3181965158838442	-0.4284341256506916	-0.0027141849214862494	-1.3603250184814466	-0.6617191196797801	-0.963755139756823	-1.5825350400210796	-0.8095978353296946	-0.5309539972124111	-1.5557179340678706	-1.426943076333386	-0.1569632510911607	-0.878989070105819	-0.4355956704322638	-0.11322671435476667	-0.278554302925126	-0.5493712356897994	-1.1038804822175745	-0.5222926552964925	-0.39527531492516277	1.447660077565046	-2.009200639154502	-1.1697013878840798	-0.9566301826939325	-0.8579992767875948	-1.7694165929520067	-0.7361050478297305	-0.6693959573832285	-2.115654079659042	-1.1384799202245617	-1.05938828268489	-1.092368851273672	-2.114338758806585	-1.358468736260877	-1.2914828042261632	-0.6282524270126384	-1.0217908239788658	-1.3419576722714424	-1.5024335192695688	-0.5469011135714629	-1.2522173931670388	-0.5704340390731949	-0.31491595923118715
UEA-II EY	-0.6746728862722238	-0.9650927340457535	-1.015204196696445	-1.367936636114001	-1.6387898788112656	-0.5612995515897713	-0.345623009984145	0.10309910237399544	-0.3273201478711454	-0.8459274730912983	0.4968362245560788	-0.01102829016887769	-0.9878569132409644	-0.7558822903766209	-0.5342893698795212	-0.6122935288419691	-0.3427116639152441	-0.17367489432204533	0.00687790636180199	-0.24439291150981418	0.14687984299071472	-0.15319780996684074	-0.8399371714916887	0.21234068788916502	0.8171311117820477	-1.2703868122880682	-1.2551743463575562	-0.7132992871268183	-1.275022745092752	-0.9604413586910207	-0.5396668053669387	0.24507638627424494	-0.5733521167150232	0.35425304422929177	-0.0791715938001075	-0.9132087349653061	-1.1003908180025601	-0.5912239997697118	-1.1455535512917256	0.05220638738549643	-0.06605619253183005	-0.5716214495851649	-0.15923105045732971	-0.016500413325774406	-0.8010531722426661	-0.8065377595353213	-0.01128035506037527	-1.3781396862416238		-1.1514093503454135	-2.2718003350104774	-0.7820927987424248	-0.7969529106424698	-0.3599552517555351	-1.3084955135421208	-0.9964383578738673	-0.7611561692802773	-1.0493264229746027	-0.7604498722233487	-1.5835483386649054	-0.6291264882544301	-1.3719167762385134	-1.0791010100914016	0.4937762645353209	-0.5269131112460345	-1.2398690225066504	1.009047753141356	-0.3681185566437953	-1.1085459396404727	-0.6421887861873619	0.3929307537583639
CSA EY	0.3224557836845365	0.1793033439107283	0.537847403826484	-0.2708420139613447	-0.17341059195403846	-0.4707585841519404	-0.2412703990591525	0.57233054555702	-0.2953793707313829	-0.13368960757423368	0.23893724525495913	0.1770088429772057	-0.3868321157844875	0.40159918026903063	-0.015353433027399008	0.20350326110548725	0.526509509471716	1.0297073010926137	0.47085903709318006	0.08648723867236854	0.6426328195560084	0.20591364442311147	-0.46099822211189934	1.3491829948025715	0.9230393475505294	-0.8242134204376921	-0.5025680727438804	1.2638059507750448	-0.5859231889806927	0.07246572346519556	0.26882491644158474	0.5193599739682004	0.10436310975170457	0.8525485402656201	0.55199622051152	-0.42792723351517054	-0.18631957871882762	-0.8093521029736535	-0.9230573892922107	0.790866016243433	-0.10266901582583951	0.11111585074480204	0.3302368277376942	0.3095894720026881	-0.2641655862123355	0.13494053158140873	0.36933967278488	0.347593414081862	-0.9694979116026561	0.1899728927890861	-0.4019920442317673	-0.053247579933913325	-0.19552228891510784	-0.1784362273099303	0.8206505110037107	-0.6076788717139572	-0.9673042997747795	-0.27125253653712544	0.06609051280665064	-0.6757927716313674	-0.05973973084880569	-0.8939189219811385	-0.33765187821801956	0.6593581539819485	0.45975592448066643	-0.7959862110652388	2.4848771661132205	0.19722805578584388	-0.4714518784015854	-0.05526982461720887	0.8962590671865354
UDA EY	-1.107838954924913	-1.4598131803298846	-1.6122707244883574	-1.5105905416651966	-1.197346935666305	-1.754687628165857	-1.8647550164482933	0.3609492948145816	-1.0573225535928583	-1.0388042082404432	-1.4626194022317844	-0.7122938094862079	-1.1811401916875472	-0.8630365441451235	-0.8485451489538349	-1.3222106030941851	-1.4482947473431453	-2.1409938596613105	-1.4727421628422341	-0.7843114279500594	-1.4412825904664937	-1.0691174587317078	-1.1266118906010676	-0.9995127200887175	0.1385337800730657	-1.8550531819940144	-1.9503969702776467	-1.603188540508996	-1.8543246979823262	-2.0447977518912372	-0.6507184267325286	-1.8819201777212038	-1.2479930466623212	-1.5894489577637352	-2.2443398192189714	-1.3504115193010362	-1.230155058294043	-2.0261568916109516	-1.7871418221117945	-1.128748271088761	-1.500343433588551	-1.3435076820634124	-1.019758499618708	-0.7750527857960385	-1.1699489793685587	-1.294697575310422	-1.2604296323672757	-1.2443953297402448	0.050115745848201936	-1.8035178095375766	-1.5151995023668263	-0.6137519255485616	-1.287801996633586	-1.7681538659549143	-1.1053056338589422	-1.151615377009741	-2.1961461692635886	-1.7395505714315422	-1.6508022200708379	-1.4547584892051528	-2.24731402216379	-1.887719864331471	-1.5880717649477962	-1.4630221365197262	-1.588537868512508	-1.8649927401898112	-1.946587005278178	-1.7002916488053645	-2.235883640611169	-1.3932980131965298	-0.013554079595109417
LcH EY	0.8968938239121009	0.262524309925698	-0.8850311488523432	-0.2639856164799854	0.9546660587453316	0.05812228681006717	-0.10632246982582841	-0.11584821197512482	0.8283187671209064	0.8519416299603141	-0.038491936137571944	1.289075083602953	0.2050917071440427	0.1824917319705093	1.0013665454074256	0.3102496525871876	0.1251729632193864	-0.5139803346403278	-0.15152921715513423	0.8270543741044599	-0.06255834966606769	1.0181885297938607	-0.12300847926144644	0.46525231716599846	0.38712167810666714	-0.06661046889083705	-0.5930850418238695	-0.03942548110233597	-0.005652727466288991	0.5588368607590286	0.5641466687761687	0.5417257270928348	0.0370766121121793	0.165058399082674	-0.6362912191916276	0.05996528648539369	0.5836491510540461	-0.5566516701415302	-0.3122695698594894	1.0339190611722882	0.5519382412251866	0.7256924934938467	1.2484581579691858	0.5522799686079038	0.531944399781562	0.611369617675825	0.6307028551548963	0.44592530065734165	0.51074557451565	-0.2633963953508313	0.731030358811058	0.3194843442882474	0.18701201271337392	-0.5418061227236597	-0.4175772652274896	-0.25358559344334247	-1.0508849573888392	-0.26321827755067484	0.18413406923499498	-0.028867988795726975	-1.1866626653485137	-0.18996386303916032	-0.15891360915337485	0.37558289078728185	0.3425386794538327	-0.44293190131549304	-0.5228146373765082	0.501448889064283	-0.3125709676905685	0.1300601314531319	0.4778373418462966
TL EY	-0.2539983945022635	-0.34418914374817317	-1.81496094665834	-0.26043968696387915	-0.10867613651870049	-0.508694078572116	-1.5431579753053686	-0.15053849414182685	-0.6587450665616581	0.1211386123309439	0.15229242694696934	0.18672904899413142	-1.0197198462692647	-0.21904351999559854	0.07803392380106618	-0.7394979447205202	-0.05030189043910368	-0.5184984353314989	-0.5371156711875157	-0.3158474185252337	0.44519302821440737	-1.0076487815933828	-0.661097588706391	-0.08026954376221272	-0.14869029425109181	-0.2956705191298168	-0.15464447839531187	-0.6009141912302564	-0.5590649820465724	-0.7874365870985293	0.8629111593262832	0.06300275070163769	-0.07290685239441745	-0.2756820780245616	-0.5202132898891809	-0.48134398561516145	-0.14718933417092095	-0.2381967094535818	-1.3998422762667166	-0.06261275386712183	-0.5247050514766569	-0.09930725533048712	0.5018766278543297	-0.5112940637578628	-0.5119179187054077	0.21293230481449962	-0.10150525715940623	-0.20351786931615165	0.23724762160225202	-1.0355347694450396	-0.7309896878467873	0.46130841500976466	-0.13980357361073856	-0.9783788430282978	0.35459347692842197	-0.05857630154916102	-1.2055512639392432	-0.7148325440447124	-0.33292180851745307	0.14229089087181987	-0.9629207403197688	-0.8160820429096185	-0.7538685694874162	-0.30208023921092314	-0.8160474739217476	-0.41212433978618557	-1.6535377394827346	-0.7004602988995732	-0.7644083024235693	-0.06951331813736256	0.012951460332159043
ACA EY	-0.4010275191839663	-0.12646919841188747	-0.22741053154890056	-1.07677626629266	-0.8348052513132665	-0.25722442259066514	-0.5854465875846478	0.815897986620288	-0.6690727252209936	-0.9205640135079959	-1.3063311446651469	-0.22531623371290838	-0.5103050741095277	-0.3374218048455107	-0.37130225472680595	-1.6484378758226381	-0.7123368995681734	-1.2349732087293759	-0.615429432542057	0.058159126232598155	-0.37047646509776583	0.4780009627520535	-0.6957985500803529	0.0006233894049090411	1.2572595414099415	-0.911590120939932	-0.593432081795868	-0.7507446731276327	-1.0530077927494346	-0.10901207715012003	-0.16515449454183584	-1.2372651666227228	-0.5236602507170501	-0.5966432920713918	-0.7670399140469077	0.15258847505182271	-0.493099723978116	-1.4243159288575793	0.20058505187118586	-0.40478318977039096	-0.6941573026094809	0.10786115333584721	-0.24129724295868882	-0.07198944538192042	-0.15606723606780193	-0.09967436287074195	-0.496904847207497	-0.30717510033314954	-0.9289169019385173	0.4621208443587873	-0.8208508371973475	-0.6583034321043122	-0.39331941544443205	-0.912368184678268	-0.06046647950095945	-0.479317459871389	-0.7789844060999144	-0.9660390356437731	-0.9411501334846246	-1.0411965722253023	-1.5585646745173047	-0.15494443757045506	-0.4538271387209397	-0.5250513661380354	-0.9833972441618042	-0.7163471035097505	-1.1071064051057804	-0.4720510118334914	-0.4863081298886098	-0.3243687092404664	1.3314435806252003
Blackbean EY	0.064833077537724	0.3564721266060194	0.881635574214756	-1.2564642187120398	-0.1885540458195138	0.22764751391654703	0.22816643385480628	1.5867710968694235	0.1949793664031481	0.23921955455354765	-0.3526121099892095	0.4351321296675981	0.26127498651280356	0.4434429829689683	0.813760895324058	-0.6269636959913228	-0.23718599211955366	0.15941880332493233	0.6975112985127384	0.4106809328237439	0.6216875012921167	1.1079952134467772	0.22494347827651423	0.9057148382226612	1.7157537831887655	0.040477087986160926	-0.06801115452792704	0.05101797485726789	-0.6783126231200676	1.003325061445967	0.3323894953240936	-0.6036616570308548	-0.2630158974854476	0.2106657667071797	-0.08870600433874848	0.20104334406953883	0.8564257749930799	-0.623479048681069	1.3774288724145756	-0.26511043791499034	-0.27534355590501025	0.162996689162798	0.2581782504433185	0.801334216204835	0.6588855923060528	0.16495441040633058	0.5198530884722049	0.2779035939148037	0.5851927976393384	0.869444958202025	-0.3912544212200887	-0.24280112332066936	-0.31763284480383525	-0.36080761924595817	0.5483542328319326	0.21482049567181793	0.1694211748124776	0.2985175432731225	-0.7100470531842646	-0.3616280923419003	-0.3234751875967802	0.5891194515933545	0.5185951992644763	0.2238048161709258	0.2922854693795815	-0.2751536736256672	-0.5452590063409609	0.6005947385049692	0.1965904748701886	-0.024000519492318732	1.6100563128775376
PHA-L EY	1.5595480353203155	3.0251645291160645	3.709114920228875	-1.4526185762462334	0.31294095031072466	1.8624845759460944	3.0018696199005452	0.8506868929956592	1.778837705924253	1.7972654348917911	-0.35283925039724046	2.390979735442899	2.1098841128467343	1.8112415881277797	2.7060032416292272	0.9266019565554874	0.9083677832329533	2.5971473478547304	2.5312172694109	2.496391238030016	3.3026676466305642	2.6985313491987517	2.458254207216088	4.056327532674143	0.5884092898413963	3.1971691504908115	4.020898061065285	2.552978760034159	-0.1390295519368326	4.049017865453982	0.5739792663382004	-0.1566268436632799	-0.478463579988701	1.1626081784612385	3.449445332885461	2.797795819452073	3.148711320927778	0.5852563188544097	4.7038943150499	-0.5860060799642673	1.3588983513827693	2.4063237763444025	1.6247454613248857	1.7640500516871078	2.485560290578396	3.8951409626161073	1.3223941464970368	0.7639499317163423	inf	4.108111716065539	1.9519875268705906	-0.3872975617664315	1.9737597578576807	2.0793991171801363	3.028744617690041	1.9035316930174646	3.2114409821430434	1.0619827050903554	0.30828004801226805	0.6796313401315113	1.8985874608058844	3.1010892827781267	3.2243626790020117	1.7956502160118357	1.9379368972023798	2.398051197223193	1.6266233197984952	1.8823255639533354	2.5877133049805665	1.6139112580486865	1.0827946369634458
UEA-I EY	-0.9930486451673933	-0.12509455276760256	-0.6754461862002312	0.3289125298915022	-1.2553170134336615	0.16814729244743304	-0.3163160527039782	0.6487836525029403	-0.7796069561148397	0.6304213869726246	0.5274520463934845	-1.07046179996156	-0.6544380132216552	0.7561802476574363	-0.48850557312851056	0.1623416461334794	-0.9485836466984463	-1.0458567914196786	-1.3827630311045684	-0.8505440080079776	-1.204859549928028	0.7548248021059659	-1.438832024177364	1.1848637393161159		-2.5306841754654767	-0.372958567158077	-0.5412756756340374	-0.5280194884457422	-0.494537099019407	0.02183411179222267	-1.2081766258273718	-1.5268244677800407	0.5042385636433722	-1.2356985753229013	-0.10095408527451417	-0.10233396041635726	-1.9745927018124583	-2.031900575869408	-1.6614008732853593	-1.3028250192594304	-0.304420841691811	-2.18498501057066	-1.0702618026614266	-1.4688074114464322	0.4234483315459267	-1.821924375259993	1.069174072338258		-1.1827637890075828	-1.5342397405094883	0.40956201802693365	-1.5902086188555473	-1.3251306337592472	-0.185969456770179	-1.3290491914617744	-1.9899441006059162	-1.344105473663759	-2.1956216095227696	-1.5922274692342213	-0.0721265075113506	-0.2663662380787277	-0.11381710844269208	-0.5446766285322727	-0.17753957509374593	-2.0239665707593226	0.6742287656179007	0.10502850135833759	-0.23069200228939654	-1.2657041931866564	0.35837222471838165
LTL Lotus EY	-0.5203871287024515	-0.17245351015713184	-0.22024516175900885	-0.0050201350814153166	-0.6254160638111016	-0.5401278161263626	-0.7429556752379674	-0.1003142214665478	-0.4364552313025331	0.3990042216032959	0.5366433696411989	0.21696498488320098	-1.218697702421458	-0.5668550291869436	-0.4838685124124464	0.6815929329916385	1.1798747629218562	0.5818043344678755	-0.797346087776537	-0.7389680560760175	-0.00017576446874637813	0.13143339028805812	-0.8528306060592735	-0.4510569174340928	0.3990112470024446	-1.1262286138412116	-0.7592633194771056	-0.555155236583996	-0.5603344059489943	-0.1797046859666281	-0.4803778321513666	0.9214976238860837	0.7010003632771445	0.6145743731208232	1.361581790224126	-0.26798145179311367	-0.3813627728144218	0.3220458317007908	-0.12530143381725875	0.8576303499576146	0.1317558803133817	-0.6254224979971601	0.5265449719201812	0.7140062619474773	-0.4317061405358703	-1.5773495893217304	-0.0754472595434511	-0.8845365050393339		-0.9125603563670037	-0.9493720731696288	0.07729739915640677	1.2105519703336505	1.0336524140788115	-0.3048713530292409	-0.46785635707855655	-0.5831153345119037	0.45587107258426146	0.1253109655631421	-0.7485683605494537	1.5647124140694744	-0.5360753313134635	-0.2079645415714255	-0.6988797161299858	0.2779035431270045	-0.8792001090218718	2.6782731706836476	0.3507958063435001	-0.4856856183744162	-0.05013242853809348	0.32011652276374175
MAA EY	0.7470438843983037	0.14048762374479104	-0.8556551081813273	-0.19329875951470016	-0.039089028045056026	0.14525975161918203	-0.27223238299760316	2.900256859917728	0.20990294478378882	0.39582595346583105	-0.01646922254506738	0.7230614745635333	-0.045352723195461006	0.2273507533938091	0.16028082368065477	-0.3084508013211161	-0.2828926851080271	-0.6627685229319594	0.3965652853273128	0.5080451862372865	0.5171955217571915	0.48038527089208327	-0.23290218870377655	0.4526884497370736	3.3023031328596515	0.07191838696992967	0.056731872405381065	-0.061069589699222236	-0.30561252926124793	0.35918561186959336	1.3698662184359611	-0.45330765509635784	0.22284458817262054	-0.35182793301448945	-0.35701526085898744	0.17919382725889332	0.5381945228243383	-0.8883468221924163	-0.2758927286952875	0.10220272483919005	-0.24850490728841051	-0.11753165921695788	0.03777095247974199	0.49972655441631386	0.45440317968270855	0.33411946907903395	0.6021972861970897	0.8083672321011901	3.977407139675731	-0.8537727140178453	-0.2198844229315531	0.5099111335683363	0.2885105936371553	-0.5131632075943777	0.4629523713442253	0.20106185576664667	-0.7580954987676112	0.026990707244774096	-0.33761233354661113	-0.09490366117524233	-0.16790489646688092	-0.48512143528441054	-0.485857818544439	-0.3431246786598893	-0.14043672724549439	-0.1194663627888186	-0.26827171176776743	0.2765395299581137	-0.21467246862255038	0.3769702650736079	3.344132622235998
PTA GalNAc EY	1.747330495388341	3.0466014659687444	0.7902132493985439	-0.9101639814719524	-0.13151263473995997	-1.2529339577497518	-0.14012169180782677	3.1185276063089105	1.8845593465512074	0.9155301054530008	-1.6427909384699129	0.2262038293613238	1.269684000528341	-0.13264505499247115	0.3765689062442779	-0.30299164750527946	0.5946901843432836	0.7806925928657494	0.9809874341980737	1.9893313137586603	1.1208198073109596	0.49164902731447163	0.3954052711839285	-0.766340883547938	1.446777359839667	-1.45856460385452	-1.9756303058916598	-0.8852346523074961	-1.344389176169896	-0.9749212914960408	-1.5717339898654714	-0.9359414012660503	-0.329672582161804	-0.08155764038777027	-1.8703963524118454	-0.7060062781048652	-0.7477963525407864	-1.7305149397943904	-1.348413041814668	-2.0141331310675996	0.12760453485961645	-1.1675488016488662	-2.575754708789806	-0.18632366025035133	-1.9950614907002069	0.04847573106817747	-0.3444234511660402	-1.122571383381953	-1.2011759354267522	-1.5058433710273016	-0.3039596528008338	-1.612837718595298	0.36178482886736907	-1.7367382647727783	-0.541943952977426	-1.5648507732020835	-2.4329998400906603	0.09608929537960363	-0.24064838561040347	-1.3754007844107894	-1.354021571837099	-0.00868391598558609	-0.9276209696091824	-0.23711422959513317	-0.010292059659130605	-1.840066477782922	-1.7560802142159038	-0.4210540812512004	-1.3599143664559465	-0.6305892055329873	1.0749440781255972
AMA EY	0.6066897207870845	0.07815870464309031	-1.2253302078913824	-0.21225841255694478	0.013783997402751267	0.14959028170543276	-0.5371786503212226	0.4043337764442787	0.5931098151015816	0.26168139376054245	-0.07182352304626222	1.0830618397048783	0.12479190598710527	-0.2025276749801274	0.6739067583399728	-0.24425232601030983	0.3101704350308341	-0.5508771442907413	0.12312957431947934	0.6644463610576499	0.4655389705118239	0.674895340101996	-0.16653116504289758	0.6991627585596856	0.6794781329171614	-0.051784399455182456	-0.27301010946849	-0.4616067514981703	-0.4758426005012089	-0.7821994275936278	0.8746059235648093	-0.44217126946149105	-0.29991941675506745	-0.4927641550642654	-0.8332674940744239	-0.30076655204635216	0.12964635465189275	-0.6230160654302305	-0.7390542896990114	0.06532043854095995	-0.3826397504875396	0.16246547460300934	0.19484794646286271	0.03732677140989958	-0.4009240278451902	0.6455202592859308	-0.18973013503555924	0.12329052074415267	-0.2001696829766147	-0.578605704487164	0.16672656568913097	0.3750304665768237	-0.23057507496641186	-0.676413755594466	0.2240392292178066	-0.15262498335333827	-0.8058340254810411	-0.40701651718753534	-0.3930498795180474	-0.16326850553651334	-0.9912919715276005	-0.6520481524252733	-0.318655583443301	-0.4656236529149123	-0.6326595312788785	-0.405851486118326	-1.027122313219002	-0.761271135138599	-0.9131444275394731	-0.004488201040694819	0.7638539194695763
PTA Gal EY	0.2046442077674538	0.914664938700923	0.05819982816397662	1.8740186699338655	0.4605123405836642	1.5437681242612196	1.244360185646478	0.9067171538288608	0.9094112667586057	1.8209389134806964	1.2099005984643614	0.9569112047252882	0.4076397903808031	1.4552314451283628	0.7709757323400791	1.0113648828019368	0.5943187150320923	0.34437768889915377	0.1707976397897724	0.15440226729092435	1.0390942174731703	2.996944598401175	0.41864169672466567	1.9314527512296562	0.7653799056432837	-0.4104743174470883	0.5497375783081414	0.026828500214039982	0.5941395143450391	0.16728392911023326	1.6636827783935204	-0.49082766897013574	0.01852839160867485	0.47381852737958946	-0.8028668904106151	0.5026307629620838	-0.6414307492878852	-0.6359634343707694	0.10004473951754564	-0.07586798251447158	-0.39759824466149424	0.4927885435237191	0.8384067135632939	0.2101230790077864	-0.85946507549348	0.6712526292674501	-0.14651265440208183	0.6256574637828758	0.8455452863445243	0.0030562389569127233	-0.40963449230148397	1.3266084815796153	-0.4635231085540562	0.1104888867963307	1.0844436040134104	0.3636209023429856	-0.06401970710992717	-0.47190089902368537	-0.3281254808257051	0.3481831010088033	-0.02867649671239185	0.6330155635878837	0.5460691754234297	0.19913054947547768	0.52725873160598	0.00569309676941089	0.16682133072804936	0.7000803769094073	0.18945229851389855	0.11841623415682935	0.8039865914679014
ASA EY	1.6230922814986386	-0.2923626468613787	0.4258604707082262	2.221338488308245	2.4114087227135474	4.028579171104152	4.183326848816624	0.24956015265565282	3.118539879120206	3.840374981766925	4.263267230720171	2.9800652831762724	4.268820894274699	1.5335253821808785	2.4528301311937946	0.6177006811732514	1.9619482436175242	3.5951501202379945	0.9900237213835565	1.6434471490374616	1.2929121292384436	3.3363291242135045	1.8535940533633375	0.19369323025366186	0.6688400880445821	3.6192928499774255	2.263942078032961	2.5590872264943303	3.7126109495223187	2.1150231297290834	1.1956032201895765	0.8336841262111816	1.2304586097675458	3.2568728941629024	1.258355788968095	0.4793803806550363	0.15583068839301142	2.819670410644729	0.7325196059529423	0.15679442261528131	1.344022287157668	0.7685480141306323	0.14394373574475816	0.39016780057101863	1.54035598357689	1.963785611424978	0.20301007018318226	0.018718081611541412	-0.04417944856854913	1.6993650603876604	0.9166788639981416	2.43854806396857	0.881085445271048	1.9805963684742527	2.4904257758470965	1.056960229628294	3.3539037378114513	1.523387298389472	2.4130018146943524	1.7547728149822333	0.30188509329486934	3.50888070951078	1.534463946195042	1.799811310683782	0.018413114132402993	2.8685275742585072	0.3051183637123324	3.9291518550675812	0.61667364169456	0.6202600312781099	0.9231395200498314
